_id;hide;kind;vague;lat;lon;status;closed;name;addr;town;posttown;county;postcode;prev;img;url;listed;gsv
rh56-surrey-hills-brewery;;bar;;51.247903;-0.332328;open;;Surrey Hills Brewery;Denbies Wine Estate, London Road;;Dorking;Surrey;RH5 6AA;;https://whatpub.com/img/REI/453/surrey-hills-brewery-dorking/298/224/1;https://whatpub.com/pubs/REI/453/surrey-hills-brewery-dorking;;https://www.google.co.uk/maps/@51.2475218,-0.3309934,3a,75y,299.89h,90t/data=!3m7!1e1!3m5!1sCEvh3vk9yMhCOM37gR1vCQ!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DCEvh3vk9yMhCOM37gR1vCQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D312.5587%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh56-stepping-stones;;;;51.2529405986;-0.3245504205;open;;Stepping Stones;Westhumble Street ;Westhumble;Dorking;Surrey;RH5 6BS ;;https://whatpub.com/img/REI/388/stepping-stones-westhumble/200/150;https://whatpub.com/pubs/REI/388/stepping-stones-westhumble;;https://www.google.co.uk/maps/@51.2529938,-0.3243698,3a,89.9y,235.47h,89.81t/data=!3m6!1e1!3m4!1swBO4apFDxAir4aJTfgHKog!2e0!7i13312!8i6656
rh56-burford-bridge-hotel;;hotel;;51.2546467106;-0.3217926648;open;;Burford Bridge Hotel;Old London Road;Westhumble;Dorking;Surrey;RH5 6BX;Fox & Hounds|Hare & Hounds;https://whatpub.com/img/REI/387/mercure-burford-bridge-hotel-westhumble/298/224/1;https://whatpub.com/pubs/REI/387/mercure-burford-bridge-hotel-westhumble;;https://www.google.co.uk/maps/@51.254557,-0.3220298,3a,89.9y,54.14h,86.84t/data=!3m6!1e1!3m4!1siNA7ucfnJmLsw6sWb6dZyQ!2e0!7i13312!8i6656
rh56-running-horses;;;;51.2677612854;-0.3241317444;open;;Running Horses;Old London Road ;Mickleham;Dorking;Surrey;RH5 6DU ;;https://photos.francisfrith.com/frith/mickleham-the-running-horse-inn-1897_39002.jpg|https://whatpub.com/img/KIN/7084/running-horses-mickleham/298/224/22130;https://whatpub.com/pubs/KIN/7084/running-horses-mickleham;;https://www.google.co.uk/maps/@51.2678247,-0.3238774,3a,75y,252.03h,90.79t/data=!3m6!1e1!3m4!1sBOYWUZSbUHaVfyRRb3EK8A!2e0!7i13312!8i6656
rh56-king-william-iv;;;;51.2714990615;-0.3193683001;open;;King William IV;4 Byttom Hill ;Mickleham;Dorking;Surrey;RH5 6EL ;;https://photos.francisfrith.com/frith/mickleham-delivery-cart-1904_52576x.jpg|https://whatpub.com/img/KIN/6997/king-william-iv-mickleham/200/150;https://whatpub.com/pubs/KIN/6997/king-william-iv-mickleham;;https://www.google.co.uk/maps/@51.271578,-0.3195064,3a,75y,107.11h,98.88t/data=!3m6!1e1!3m4!1s2K2GNxfHiaiPTav_Ht5rdw!2e0!7i13312!8i6656
rh56-royal-oak;;;;51.2615623838;-0.3207036866;bone;1760s;Royal Oak ;;Mickleham;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/mickleham_royaloak.jpg;http://www.closedpubs.co.uk/surrey/mickleham_royaloak.html;;https://www.google.co.uk/maps/@51.2616471,-0.320416,3a,75y,220.53h,87.31t/data=!3m6!1e1!3m4!1skHBb-jDblaPmC8LS6Ffr1g!2e0!7i13312!8i6656
rh56-plough;;;;51.184263148;-0.3539209175;open;;Plough;Coldharbour Lane ;Coldharbough;Dorking;Surrey;RH5 6HD ;;https://whatpub.com/img/REI/64/plough-inn-coldharbour/200/150;https://whatpub.com/pubs/REI/64/plough-inn-coldharbour;;https://www.google.co.uk/maps/@51.1843328,-0.3540104,3a,90y,107.97h,83.74t/data=!3m6!1e1!3m4!1sMrGSdhbSO_F-jPVl1VIswA!2e0!7i13312!8i6656
rh56-wotton-house;;hotel;;51.2109095338;-0.3956902054;open;;Wotton House;Guildford Road;Wotton;Dorking;Surrey;RH5 6HS;;https://whatpub.com/img/REI/459/wotton-house-wotton/200/150;https://whatpub.com/pubs/REI/459/wotton-house-wotton;;
rh56-abinger-hatch;;;;51.2019661914;-0.4043577625;open;;Abinger Hatch;Abinger Lane;Abinger Common;Dorking;Surrey;RH5 6HZ;;https://whatpub.com/img/REI/1/abinger-hatch-abinger-common/200/150;https://whatpub.com/pubs/REI/1/abinger-hatch-abinger-common;;https://www.google.co.uk/maps/@51.2017916,-0.4046169,3a,54.4y,48.58h,95.18t/data=!3m6!1e1!3m4!1sxAXPU6TCFnXvyPdJNN_NoQ!2e0!7i13312!8i6656
rh56-stephan-langton;;;;51.1982283617;-0.386975707;open;;Stephan Langton;Friday Street;Friday Street;Dorking;Surrey;RH5 6JR;;https://whatpub.com/img/REI/178/stephan-langton-inn-friday-street/200/150;https://whatpub.com/pubs/REI/178/stephan-langton-inn-friday-street;;https://www.google.co.uk/maps/@51.1984775,-0.38706,3a,75y,138.62h,89.17t/data=!3m6!1e1!3m4!1sit1Iogts3xiwoaBsGALz2w!2e0!7i13312!8i6656
rh56-kings-head;;;;51.1854234921;-0.4109828188;open;;King's Head;Pitland Street;Holmbury St Mary;Dorking;Surrey;RH5 6NP;;https://whatpub.com/img/REI/194/kings-head-holmbury-st-mary/298/224/1;https://whatpub.com/pubs/REI/194/kings-head-holmbury-st-mary;;https://www.google.co.uk/maps/@51.1854788,-0.4111105,3a,75y,101.28h,93.74t/data=!3m6!1e1!3m4!1sfhJXuwkgWso7jbc_yTEg8g!2e0!7i13312!8i6656
rh56-royal-oak;;;;51.1887261198;-0.4139828709;open;;Royal Oak;The Glade, Felday Road;Holmbury St Mary;Dorking;Surrey;RH5 6PF;;https://whatpub.com/img/REI/195/royal-oak-holmbury-st-mary/298/224/1;https://whatpub.com/pubs/REI/195/royal-oak-holmbury-st-mary;;https://www.google.co.uk/maps/@51.1890474,-0.4138007,3a,42.8y,194.85h,89.99t/data=!3m6!1e1!3m4!1sVBI1-JfR-2pczCEnLAV60g!2e0!7i13312!8i6656
rh56-volunteer;;;;51.2022250047;-0.4193083955;open;;Volunteer;Water Lane;Sutton Abinger;Dorking;Surrey;RH5 6PR;;https://whatpub.com/img/REI/366/volunteer-sutton-abinger/200/150;https://whatpub.com/pubs/REI/366/volunteer-sutton-abinger;;https://www.google.co.uk/maps/@51.2021135,-0.4191347,3a,53y,336.92h,87.08t/data=!3m6!1e1!3m4!1sh0jioWbF2h0PX5ILkNB5rQ!2e0!7i13312!8i6656
rh56-wotton-hatch;;;;51.216850636;-0.3890544203;open;;Wotton Hatch;Guildford Road;Wotton;Dorking;Surrey;RH5 6QQ;;https://whatpub.com/img/REI/393/wotton-hatch-wotton/200/150;https://whatpub.com/pubs/REI/393/wotton-hatch-wotton;;https://www.google.co.uk/maps/@51.2168867,-0.389323,3a,75y,98.17h,92.69t/data=!3m6!1e1!3m4!1sBP5J7cIRkeX8FMfdSlQ_Rg!2e0!7i13312!8i6656
rh56-abinger-arms;;;;51.2161668434;-0.4328119782;dead;2012;Abinger Arms;Guildford Road;Abinger Hammer;Dorking;Surrey;RH5 6RZ;;https://whatpub.com/img/REI/2/abinger-arms-abinger-hammer/298/224/1;https://whatpub.com/pubs/REI/2/abinger-arms-abinger-hammer;;https://www.google.co.uk/maps/@51.216308,-0.4333769,3a,75y,331.83h,91.25t/data=!3m6!1e1!3m4!1s-bCofk2ezpUlYBXOJX1VhQ!2e0!7i13312!8i6656
rh56-ranmore-arms;;;;51.23956;-0.40808;gone;c2000;Ranmore Arms ;Crocknorth Road ;Ranmore Common ;Dorking;Surrey;RH5 6SX ;;http://www.closedpubs.co.uk/surrey/pics/ranmorecommon_ranmorearms.JPG;http://www.closedpubs.co.uk/surrey/ranmorecommon_ranmorearms.html;;https://www.google.co.uk/maps/@51.23874,-0.4083158,3a,54.7y,9.23h,95.06t/data=!3m6!1e1!3m4!1sTorhGe65dk83c4ww6taqfQ!2e0!7i13312!8i6656
rh56-fox;;;;51.2420371954;-0.3694528355;bone;;Fox ;Fox Lane ;Ranmore Common ;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/ranmorecommon_fox.jpg;http://www.closedpubs.co.uk/surrey/ranmorecommon_fox.html;;https://www.google.co.uk/maps/@51.2417195,-0.3696958,3a,39.3y,23.98h,90.48t/data=!3m6!1e1!3m4!1s1MJvk6I2IuG5M31TsxgiUg!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh60-airport-inn;;hotel;;51.166647;-0.178203;open;;Airport Inn;Longbridge Roundabout ;;Horley;Surrey;RH6 0AB ;;https://whatpub.com/img/REI/206/airport-inn-horley/298/224/1;https://whatpub.com/pubs/REI/206/airport-inn-horley;;https://www.google.co.uk/maps/@51.1670518,-0.1777866,3a,75y,202.39h,89.69t/data=!3m6!1e1!3m4!1s9Ta8GVX33-7Hb6tTHlEoqw!2e0!7i13312!8i6656
rh60-holiday-inn;;hotel;;51.167938;-0.180298;open;;Holiday Inn;Povey Cross Road ;;Horley;Surrey;RH6 0BA ;;https://whatpub.com/img/REI/208/holiday-inn-gatwick-airport-horley/298/224/1;https://whatpub.com/pubs/REI/208/holiday-inn-gatwick-airport-horley;;
rh60-travelodge;;hotel;;51.165842;-0.178521;open;;Travelodge;Povey Cross Road ;;Horley;Surrey;RH6 0BE ;;https://whatpub.com/img/REI/211/travelodge-horley/298/224/1;https://whatpub.com/pubs/REI/211/travelodge-horley;;
rh60-greyhound;;;;51.1546427992;-0.219981375;open;;Greyhound;12 The Street;Charlwood;Horley;Surrey;RH6 0BY;;https://whatpub.com/img/REI/55/greyhound-charlwood/298/224/1000001;https://whatpub.com/pubs/REI/55/greyhound-charlwood;;https://www.google.co.uk/maps/@51.1545917,-0.2201139,3a,75y,58.71h,85.72t/data=!3m6!1e1!3m4!1sgCeq8-r6ectEI1vqERS5fw!2e0!7i13312!8i6656
rh60-half-moon;;;;51.1556841555;-0.2260002548;open;;Half Moon;73 The Street;Charlwood;Horley;Surrey;RH6 0DS;;https://whatpub.com/img/REI/56/half-moon-charlwood/298/224/1;https://whatpub.com/pubs/REI/56/half-moon-charlwood;;https://www.google.co.uk/maps/@51.1558236,-0.2261244,3a,52.8y,158.27h,94.26t/data=!3m6!1e1!3m4!1stpQ662rI5AGYeRkCE4i0gg!2e0!7i13312!8i6656
rh60-rising-sun;;;;51.1555377936;-0.2241012481;gone;2014;Rising Sun;64 The Street;Charlwood;Horley;Surrey;RH6 0DS;;https://whatpub.com/img/REI/57/rising-sun-charlwood/298/224/1;https://whatpub.com/pubs/REI/57/rising-sun-charlwood;;https://www.google.co.uk/maps/@51.1554166,-0.2242422,3a,49.9y,45.71h,93.12t/data=!3m7!1e1!3m5!1sMCg82R1oD57ooLgftQLsQg!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DMCg82R1oD57ooLgftQLsQg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D174.65273%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh60-russ-hill-hotel;;hotel;;51.1464827467;-0.2458727413;open;;Russ Hill Hotel;Russ Hill;Charlwood;Horley;Surrey;RH6 0EL;;https://whatpub.com/img/REI/58/russ-hill-hotel-charlwood/298/224/1;https://whatpub.com/pubs/REI/58/russ-hill-hotel-charlwood;;https://www.google.co.uk/maps/@51.1476154,-0.2437331,3a,75y,226.4h,107.9t/data=!3m7!1e1!3m5!1sBWrOLEqwEF5uc9WKM6FcuQ!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DBWrOLEqwEF5uc9WKM6FcuQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D201.3549%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh60-stanehill-court-hotel;;hotel;;51.1666161193;-0.2410984093;open;;Stanhill Court Hotel;Stanhill;Charlwood;Horley;Surrey;RH6 0EP;;https://whatpub.com/img/REI/59/stanhill-court-hotel-charlwood/298/224/1;https://whatpub.com/pubs/REI/59/stanhill-court-hotel-charlwood;;https://www.google.co.uk/maps/@51.1658363,-0.236524,3a,70.4y,281.4h,97.99t/data=!3m6!1e1!3m4!1sQaRYtT26FjkH_MP62GjeYg!2e0!7i13312!8i6656
rh60-fox-revived;;;;51.1773630468;-0.2273936583;open;;Fox Revived;Norwood Hill;Norwood Hill;Horley;Surrey;RH6 0ET;;https://whatpub.com/img/REI/262/fox-revived-norwood-hill/298/224/1;https://whatpub.com/pubs/REI/262/fox-revived-norwood-hill;;https://www.google.co.uk/maps/@51.1773537,-0.227041,3a,75y,283.4h,89.24t/data=!3m6!1e1!3m4!1sCxUGFt73W8qG9Cv8V8h0eA!2e0!7i13312!8i6656
rh60-black-horse;;;;51.172888;-0.19212;open;;Black Horse;Reigate Road ;Hookwood ;Horley;Surrey;RH6 0HU ;;https://whatpub.com/img/REI/196/black-horse-hookwood/298/224/1;https://whatpub.com/pubs/REI/196/black-horse-hookwood;;https://www.google.co.uk/maps/@51.172709,-0.192269,3a,44.9y,26.66h,92.68t/data=!3m6!1e1!3m4!1s2cTT4plTfenvR7sETI6iIA!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh67-foresters;;;;51.17201;-0.16402;open;;Foresters;88 Victoria Road ;;Horley;Surrey;RH6 7AB ;;https://whatpub.com/img/REI/204/foresters-horley/298/224/1000001;https://whatpub.com/pubs/REI/204/foresters-horley;;https://www.google.co.uk/maps/@51.1718942,-0.1641143,3a,75y,23.4h,90.87t/data=!3m6!1e1!3m4!1sSg-6kPap8F0VrkFkH4V9QQ!2e0!7i13312!8i6656
rh67-tavern;;;;51.172598;-0.161947;open;;Tavern;42 High Street ;;Horley;Surrey;RH6 7BB ;;https://whatpub.com/img/REI/205/tavern-horley/298/224/1000001;https://whatpub.com/pubs/REI/205/tavern-horley;;https://www.google.co.uk/maps/@51.1726282,-0.1620563,3a,75y,113.67h,91.84t/data=!3m6!1e1!3m4!1sJQar_xBtD8gfPsHEs0wQww!2e0!7i13312!8i6656
rh67-fifty-four;;bar;;51.172978;-0.161312;open;;Fifty Four;54 High Street ;;Horley;Surrey;RH6 7BB ;;https://whatpub.com/img/REI/509/fifty-four-horley/298/224/1;https://whatpub.com/pubs/REI/509/fifty-four-horley;;https://www.google.co.uk/maps/@51.1729305,-0.1615435,3a,58.3y,105.77h,85.36t/data=!3m6!1e1!3m4!1szJoX2xwWLSrqdZ09eg7PNg!2e0!7i13312!8i6656
rh67-air-balloon;;;;51.174161;-0.169896;open;;Air Balloon;60 Brighton Road ;;Horley;Surrey;RH6 7HE ;;https://whatpub.com/img/REI/198/air-balloon-horley/298/224/1000001;https://whatpub.com/pubs/REI/198/air-balloon-horley;;https://www.google.co.uk/maps/@51.1743238,-0.1702066,3a,49y,127.36h,89.19t/data=!3m6!1e1!3m4!1smdXDK0baZTxbRrW58P43PA!2e0!7i13312!8i6656
rh67-station;;;;51.169967;-0.160478;gone;1993;Station;Station Approach ;;Horley;Surrey;RH6 7HQ ;;http://www.closedpubs.co.uk/surrey/pics/horley_stationtavern.jpg;http://www.closedpubs.co.uk/surrey/horley_stationtavern.html|https://whatpub.com/pubs/REI/213/station-horley;;
rh67-white-swan;;;;;;gone;1978;White Swan ;Station Approach ;;Horley;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/horley_whiteswan.jpg;http://www.closedpubs.co.uk/surrey/horley_whiteswan.html;;
rh67-tracks;;bar;;51.168794;-0.161264;dead;late 1990s;Chancer's;Station Arches, The Drive ;;Horley;Surrey;RH6 7NQ ;Tracks ;;https://whatpub.com/pubs/REI/201/chancers-horley;;https://www.google.co.uk/maps/@51.1687765,-0.1616196,3a,51.3y,71.86h,91.31t/data=!3m6!1e1!3m4!1sOwb5Gqdnj92h9o_hYKUj3w!2e0!7i13312!8i6656
rh67-jack-fairman;;;;51.170436;-0.161747;open;;Jack Fairman;30 Victoria Road ;;Horley;Surrey;RH6 7PZ ;;https://whatpub.com/img/REI/404/jack-fairman-horley/298/224/1;https://whatpub.com/pubs/REI/404/jack-fairman-horley;;https://www.google.co.uk/maps/@51.1703179,-0.1620476,3a,75y,65.98h,90.05t/data=!3m6!1e1!3m4!1sr4HhCuti5ZUmyj3Cr6jZmw!2e0!7i13312!8i6656
rh67-51-degrees-north;;bar;;51.170719;-0.162531;open;;51 Degrees North Grill & Bar;63 Victoria Road ;;Horley;Surrey;RH6 7QH ;;;https://whatpub.com/pubs/REI/510/51-degrees-north-grill-bar-horley;;https://www.google.co.uk/maps/@51.1707712,-0.1623268,3a,34.6y,238.1h,87.67t/data=!3m6!1e1!3m4!1sjrVA0fpYyjkeQ7qd9EAbrQ!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh68-olde-six-bells;;;;51.170123;-0.176207;open;;Olde Six Bells;Church Road ;;Horley;Surrey;RH6 8AD ;;https://whatpub.com/img/REI/210/olde-six-bells-horley/298/224/1;https://whatpub.com/pubs/REI/210/olde-six-bells-horley;;https://www.google.co.uk/maps/@51.1701756,-0.1759674,3a,89.7y,225.12h,85.81t/data=!3m6!1e1!3m4!1sijqSE479aski77yFtoEXfQ!2e0!7i13312!8i6656
rh68-bull;;;;51.179691;-0.172682;open;;Bull;Horley Row ;;Horley;Surrey;RH6 8DE ;;https://whatpub.com/img/REI/199/bull-horley/298/224/1;https://whatpub.com/pubs/REI/199/bull-horley;;https://www.google.co.uk/maps/@51.1799848,-0.1726426,3a,32.5y,188.24h,94.66t/data=!3m6!1e1!3m4!1s2CJCuUtX3NQbSxvIACpFWA!2e0!7i13312!8i6656
rh68-farmhouse;;;;51.18123;-0.156166;open;;Farmhouse;Langshott;;Horley;Surrey;RH6 8PB ;;https://whatpub.com/img/REI/203/farmhouse-horley/298/224/1;https://whatpub.com/pubs/REI/203/farmhouse-horley;;https://www.google.co.uk/maps/@51.1809753,-0.1565641,3a,75y,43.84h,90.34t/data=!3m6!1e1!3m4!1so8La4Sr4o_N0oRvIFLpKpQ!2e0!7i13312!8i6656
rh68-chequers-hotel;;hotel;;51.181356;-0.164174;limbo;;Chequers Hotel;Brighton Road ;;Horley;Surrey;RH6 8PH ;;https://whatpub.com/img/REI/214/menzies-chequers-hotel-london-gatwick-horley/298/224/1|http://www.closedpubs.co.uk/surrey/pics/horley_chequers.jpg;http://www.closedpubs.co.uk/surrey/horley_chequers.html|https://whatpub.com/pubs/REI/214/menzies-chequers-hotel-london-gatwick-horley;;https://www.google.co.uk/maps/@51.1810388,-0.1640925,3a,54.6y,6.21h,89.81t/data=!3m6!1e1!3m4!1svwQIsCAFGdjt6ZGBWT78bg!2e0!7i13312!8i6656
rh68-cambridge-hotel;;hotel;;51.187382;-0.164221;open;;Cambridge Hotel;19 Bonehurst Road ;;Horley;Surrey;RH6 8PP ;;https://whatpub.com/img/REI/200/cambridge-hotel-horley/298/224/1;https://whatpub.com/pubs/REI/200/cambridge-hotel-horley;;https://www.google.co.uk/maps/@51.1870617,-0.163743,3a,33.6y,313.22h,93.12t/data=!3m6!1e1!3m4!1sRI7HDxhRhsQeYYT2OIcRFg!2e0!7i13312!8i6656
rh68-skylane-hotel;;hotel;;51.186108;-0.16327;open;;Days Hotel;34 Bonehurst Road ;;Horley;Surrey;RH6 8QG ;Skylane ;https://whatpub.com/img/REI/212/days-hotel-horley/298/224/1;https://whatpub.com/pubs/REI/212/days-hotel-horley;;https://www.google.co.uk/maps/@51.1864175,-0.1637492,3a,46.7y,87.82h,91.67t/data=!3m6!1e1!3m4!1slxmS8NHfQCEuFel3_pYMgA!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh69-coppingham-arms;;bar;;51.1611;-0.151391;open;;Jai Ho;263 Balcombe Road ;;Horley;Surrey;RH6 9EF ;Coppingham Arms ;https://whatpub.com/img/REI/202/jai-ho-horley/298/224/1|http://www.closedpubs.co.uk/surrey/pics/horley_coppinghamarms.JPG;http://www.closedpubs.co.uk/surrey/horley_coppinghamarms.html|https://whatpub.com/pubs/REI/202/jai-ho-horley;;https://www.google.co.uk/maps/@51.1611659,-0.1516382,3a,49.4y,106.19h,85.18t/data=!3m6!1e1!3m4!1sMjqqJ6JykTGCVjSx3FEvFw!2e0!7i13312!8i6656
rh69-kings-head;;;;51.174532;-0.159152;open;;King's Head;63 Balcombe Road ;;Horley;Surrey;RH6 9HY ;;https://whatpub.com/img/REI/209/kings-head-horley/298/224/1;https://whatpub.com/pubs/REI/209/kings-head-horley;;https://www.google.co.uk/maps/@51.174472,-0.1592953,3a,52y,70.52h,88.88t/data=!3m6!1e1!3m4!1sjIS1QnzmCPfK99gHtgrUww!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh110-gate;;;;51.121889;-0.249578;gone;;Gate;Rusper Road ;Ifield ;Crawley ;Surrey;RH11 0LQ ;;https://whatpub.com/img/NSX/042/gate-crawley/298/224/20848;https://whatpub.com/pubs/NSX/042/gate-crawley;;https://www.google.co.uk/maps/@51.1216592,-0.2494819,3a,75y,355.18h,91.12t/data=!3m6!1e1!3m4!1s6-ACwo82jwkrXQNiENnn7g!2e0!7i13312!8i6656
rh110-royal-oak;;;;51.1273;-0.2132;open;;Royal Oak;Ifield Green ;Ifield ;Crawley ;Surrey;RH11 0ND ;;https://whatpub.com/img/NSX/070/royal-oak-crawley/298/224/1999061;https://whatpub.com/pubs/NSX/070/royal-oak-crawley;;https://www.google.co.uk/maps/@51.127149,-0.2133577,3a,75y,246.58h,86.26t/data=!3m6!1e1!3m4!1snqFvAx8eKK-2tvwKT1Zl9w!2e0!7i13312!8i6656
rh110-plough;;;;51.124198;-0.218142;open;;Plough;Ifield Street ;Ifield ;Crawley ;Surrey;RH11 0NN ;;https://whatpub.com/img/NSX/065/plough-crawley/298/224/20862;https://whatpub.com/pubs/NSX/065/plough-crawley;;https://www.google.co.uk/maps/@51.1240564,-0.218077,3a,89.9y,349.54h,88.41t/data=!3m6!1e1!3m4!1syqT3JVfnF2SbkBlebzm9XA!2e0!7i13312!8i6656
rh110-flight-tavern;;hotel;;51.142781;-0.202674;open;;Maple Manor Hotel;Charlwood Road ;Lowfield Heath ;Crawley ;Surrey;RH11 0QA ;Flight Tavern;https://whatpub.com/img/NSX/039/flight-tavern-crawley/298/224/91057;https://whatpub.com/pubs/NSX/039/flight-tavern-crawley;;https://www.google.co.uk/maps/@51.1432127,-0.2024892,3a,75y,185.55h,97.04t/data=!3m6!1e1!3m4!1sNMDbtHyRS-REeVYW0oHxnA!2e0!7i13312!8i6656
rh110-white-lion;;;;;;bone;1970;White Lion ;Old Brighton Road ;Lowfield Heath ;Crawley ;Surrey;;;;http://www.closedpubs.co.uk/surrey/lowfieldheath_whitelion.html;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh123-wheatsheaf-inn;;;;51.111428;-0.432532;gone;2013;Wheatsheaf Inn;Horsham Road ;Ellens Green ;Horsham;Surrey;RH12 3AS ;;https://whatpub.com/img/REI/116/wheatsheaf-inn-ellens-green/298/224/1;https://whatpub.com/pubs/REI/116/wheatsheaf-inn-ellens-green;;https://www.google.co.uk/maps/@51.1113826,-0.4323184,3a,75y,237.66h,91.41t/data=!3m6!1e1!3m4!1sV_rLOqp7oW8gTzHTCPMiEg!2e0!7i13312!8i6656
rh123-kings-head;;;;51.097499;-0.444099;open;;Kings Head;Church Street ;Rudgwick ;Horsham;Surrey;RH12 3EB ;;https://whatpub.com/img/NSX/167/kings-head-rudgwick/298/224/20964;https://whatpub.com/pubs/NSX/167/kings-head-rudgwick;;https://www.google.co.uk/maps/@51.0974988,-0.4443298,3a,75y,69.21h,88.41t/data=!3m7!1e1!3m5!1s7bNey9cdFKClpuBjOkiAMA!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D7bNey9cdFKClpuBjOkiAMA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D16.874342%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh123-chequers-inn;;;;51.095698;-0.398266;open;;Chequers Inn;Rowhook Road ;Rowhook ;Horsham;Surrey;RH12 3PY ;;https://whatpub.com/img/NSX/166/chequers-inn-rowhook/298/224/20963;https://whatpub.com/pubs/NSX/166/chequers-inn-rowhook;;https://www.google.co.uk/maps/@51.0956944,-0.3978959,3a,53y,276.03h,95.38t/data=!3m6!1e1!3m4!1sBY0JhzgeoxQQYyBsdjCbSQ!2e0!7i13312!8i6656
rh123-greets-inn;;;;51.089072;-0.353944;open;;Greets Inn;47 Friday Street ;Warnham ;Horsham;Surrey;RH12 3QY ;;https://whatpub.com/img/NSX/188/greets-inn-warnham/298/224/20978;https://whatpub.com/pubs/NSX/188/greets-inn-warnham;;https://www.google.co.uk/maps/@51.0891097,-0.3538508,3a,75y,207.5h,91.03t/data=!3m6!1e1!3m4!1sp-4GFtNoJu2HsMnzNZsN3A!2e0!7i13312!8i6656
rh123-sussex-oak;;;;51.091367;-0.346857;open;;Sussex Oak;2 Church Street ;Warnham ;Horsham;Surrey;RH12 3QW ;;https://whatpub.com/img/NSX/189/sussex-oak-warnham/298/224/20390;https://whatpub.com/pubs/NSX/189/sussex-oak-warnham;;https://www.google.co.uk/maps/@51.0913306,-0.3465383,3a,50.9y,279.2h,86.88t/data=!3m6!1e1!3m4!1sPKvAk3_bZvKcZOMt4bOPLw!2e0!7i13312!8i6656
rh123-dog-duck;;;;51.105853;-0.334278;open;;Dog & Duck;Dorking Road ;Kingsfold ;Horsham;Surrey;RH12 3SA ;;https://whatpub.com/img/NSX/148/dog-duck-kingsfold/298/224/20954;https://whatpub.com/pubs/NSX/148/dog-duck-kingsfold;;https://www.google.co.uk/maps/@51.1059754,-0.3340411,3a,75y,316.03h,92.25t/data=!3m6!1e1!3m4!1sQVcEfotKXNnFdls7qzzz_w!2e0!7i13312!8i6656
rh123-wheatsheaf;;;;51.115522;-0.332006;open;;Owl;Dorking Road ;Kingsfold ;Horsham;Surrey;RH12 3SA ;Wheatsheaf;https://whatpub.com/img/NSX/149/owl-kingsfold/298/224/20726;https://whatpub.com/pubs/NSX/149/owl-kingsfold;;https://www.google.co.uk/maps/@51.1154796,-0.3316113,3a,75y,279.15h,90.52t/data=!3m7!1e1!3m5!1s7ndOH4-t8g_IYkN0R9XPIw!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D7ndOH4-t8g_IYkN0R9XPIw%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D23.63968%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
